air_temperature_celsius,auxiliary_equipment,auxiliary_equipment_id,barometer,bottom_salinity,bottom_temp_c,bottom_types,bridge,bridge_note,cloud_coverage_code,created_by,created_by_id,creation_date,crow_distance,cruise,cruise_id,distance_towed,distance_towed_obtained_code,duration,end_date,end_depth_m,end_latitude_DD,end_latitude_MMmm,end_longitude_DD,end_longitude_MMmm,experiment_type,experiment_type_id,fill_percent,force_complete,gear_type,gear_type_id,id,is_active,is_opened,last_modified_by,last_modified_by_id,last_modified_date,light_intensity,light_intensity_id,logging_on,max_depth_m,min_depth_m,nafo_area,operations,port_warp,precipitation,recorder,remarks,sea_state_code,set_number,set_result,set_result_id,ship_direction,ship_speed,ship_speed_obtained_code,shrimp_fishing_unit,shrimp_management,shrimp_management_id,speed,starboard_warp,start_date,start_depth_m,start_latitude_DD,start_latitude_MMmm,start_longitude_DD,start_longitude_MMmm,station_number,stratum,swell_direction,swell_height_code,swell_period_code,temp_logger_number,tide_direction_code,track_distance,trap_number,trawl_cable_length,trawl_opening,trawl_retention_cable,trawling_unit,uuid,warp_units_code,wave_height,wave_period_code,weather_code,wind_direction_code,wind_direction_degree,wind_force_code,wind_force_kts
,,,,,,,,,,andrewh,90,2023-07-13 15:28:37 UTC,0.03729967148917915,2023 Rock Crab Trap Survey (X023),57,,,1382.12,2023-07-14 14:45:40 UTC,,45,54.844010000000225,-62,54.90655000000018,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,736,No,Yes,andrewh,90,2023-07-14 14:52:29 UTC,,,No,,,None,Fishing,,,,,,383,,,,,,,,,0.0,,2023-07-13 15:43:33 UTC,,45,54.8750800000004,-62,54.93604000000002,4169,,,,,,,70.46148909789746,5213,,,,,8b6829ad-dd90-3f17-9ba7-91ac867a1280,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-13 15:46:21 UTC,0.03143809823076672,2023 Rock Crab Trap Survey (X023),57,,,1380.52,2023-07-14 14:55:23 UTC,,45,55.97950999999981,-62,53.53408000000005,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,737,No,Yes,andrewh,90,2023-07-14 15:02:33 UTC,,,No,,,None,Fishing,,,,,,384,,,,,,,,,0.0,,2023-07-13 15:54:51 UTC,,45,56.00108999999987,-62,53.566839999999985,4130,,,,,,,70.56379665108513,5211,,,,,c7b79198-6f3e-3c3d-a4af-649ad297e8e8,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-13 15:57:38 UTC,0.01533234659170932,2023 Rock Crab Trap Survey (X023),57,,,1380.33,2023-07-14 15:09:45 UTC,,45,58.057950000000226,-62,53.41433000000009,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,738,No,Yes,andrewh,90,2023-07-14 15:44:47 UTC,,,No,,,None,Fishing,,,,,,385,,,,,,,,,0.0,,2023-07-13 16:09:25 UTC,,45,58.04364000000011,-62,53.406520000000214,4062,,,,,10,,70.32812758290046,5208,,,,,d70616fa-8622-36f2-80eb-b979c22faa61,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-13 16:26:22 UTC,0.02114118325423588,2023 Rock Crab Trap Survey (X023),57,,,1399.07,2023-07-14 15:49:05 UTC,,45,56.83431999999981,-62,51.425660000000306,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,739,No,Yes,andrewh,90,2023-07-14 15:56:16 UTC,,,No,,,None,Fishing,,,,,,386,,,,,,,,,0.0,,2023-07-13 16:30:00 UTC,,45,56.81878999999996,-62,51.446209999999944,4096,,,,,,,69.95379892609314,5205,,,,,909f1688-c5b2-3a72-9565-d25e979669ba,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-13 16:35:46 UTC,0.0048159775545471364,2023 Rock Crab Trap Survey (X023),57,,,1397.2,2023-07-14 15:59:45 UTC,,45,55.52164999999999,-62,49.81606999999979,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,740,No,Yes,andrewh,90,2023-07-14 16:04:53 UTC,,,No,,,None,Fishing,,,,,,387,,,,,,,,,0.0,,2023-07-13 16:42:33 UTC,,45,55.5194299999998,-62,49.80994000000016,4131,,,,,,,69.98876951266543,5203,,,,,9e8a3eb9-a8b3-37c3-9b39-6e7283a06d32,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-13 16:45:12 UTC,0.01221823185816225,2023 Rock Crab Trap Survey (X023),57,,,1394.4,2023-07-14 16:13:54 UTC,,45,55.77808999999979,-62,46.11275000000023,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,741,No,Yes,andrewh,90,2023-07-17 13:09:44 UTC,,,No,,,None,Fishing,,,,,,388,,,,,,,,,0.0,,2023-07-13 16:59:30 UTC,,45,55.783910000000226,-62,46.128159999999724,4132,,,,,,,68.58472915065346,5228,,,,,28266bc7-4f45-3450-a151-d5731ec73be6,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:10:52 UTC,0.02502260645015281,2023 Rock Crab Trap Survey (X023),57,,,1220.45,2023-07-18 09:32:23 UTC,,47,53.1164300000004,-65,45.04983000000017,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,742,No,Yes,andrewh,90,2023-07-18 09:44:03 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,389,,,,,,,,,0.0,,2023-07-17 13:11:56 UTC,,47,53.131970000000244,-65,45.078989999999855,1173,,,,,,,66.4224758037037,5217,,,,,fcf51e90-c065-32b7-b1a2-fb04eadbbb02,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:12:40 UTC,0.01551368762598597,2023 Rock Crab Trap Survey (X023),57,,,1223.68,2023-07-18 09:44:29 UTC,,47,54.37338999999968,-65,43.27177000000035,,,,No,55 - Scallop dredge,11,743,No,Yes,andrewh,90,2023-07-18 09:50:51 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,390,,,,,,,,,0.0,,2023-07-17 13:20:48 UTC,,47,54.36875,-65,43.29380999999994,1152,,,,,,,65.29153593956156,5202,,,,,a4df5702-3075-34e8-ac88-5b60f5d5e111,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:21:20 UTC,0.0338497538590771,2023 Rock Crab Trap Survey (X023),57,,,1226.58,2023-07-18 09:55:58 UTC,,47,55.613809999999646,-65,45.1481600000004,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,744,No,Yes,andrewh,90,2023-07-18 10:10:41 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,391,,,,,,,,,0.0,,2023-07-17 13:29:23 UTC,,47,55.62802000000035,-65,45.19390999999984,1123,,,,,,,65.57053635117323,5213,,,,,d4cd96ac-84a3-33ef-97d7-a067115a6eb5,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:29:56 UTC,0.019109769557281612,2023 Rock Crab Trap Survey (X023),57,,,1232.95,2023-07-18 10:10:27 UTC,,47,54.27920000000013,-65,46.991569999999776,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,745,No,Yes,andrewh,90,2023-07-18 10:16:31 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,392,,,,,,,,,0.0,,2023-07-17 13:37:30 UTC,,47,54.28594000000012,-65,47.01819000000008,1156,,,,,1,,66.42600805748694,5211,,,,,8a2d3833-20d2-31f0-80cf-cda181789be4,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:38:44 UTC,0.020188042203458233,2023 Rock Crab Trap Survey (X023),57,,,1235.25,2023-07-18 10:19:17 UTC,,47,53.37397000000007,-65,48.22853000000032,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,746,No,Yes,andrewh,90,2023-07-18 10:24:55 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,393,,,,,,,,,0.0,,2023-07-17 13:44:02 UTC,,47,53.35400000000033,-65,48.232560000000134,1167,,,,,,,65.03314500775963,2508,,,,,eac4fffc-f885-31ca-a3e0-2306c7accbb3,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:46:18 UTC,0.025090398719952525,2023 Rock Crab Trap Survey (X023),57,,,1236.38,2023-07-18 10:29:48 UTC,,47,54.635679999999894,-65,49.85854999999962,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,747,No,Yes,andrewh,90,2023-07-18 10:37:59 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,394,,,,,,,,,0.0,,2023-07-17 13:53:25 UTC,,47,54.654329999999995,-65,49.88348999999968,1145,,,,,,,65.24078866434485,5205,,,,,95c5ba82-5ad9-3127-b821-8b8aa2faacb5,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 13:54:12 UTC,0.017510976483220652,2023 Rock Crab Trap Survey (X023),57,,,1240.57,2023-07-18 10:39:24 UTC,,47,55.54260000000019,-65,48.87350000000006,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,748,No,Yes,andrewh,90,2023-07-18 10:42:21 UTC,,,No,,,None,Fishing,,,,"only 1 bait bag 
empty trap",,395,,,,,,,,,0.0,,2023-07-17 13:58:50 UTC,,47,55.54973999999978,-65,48.897309999999806,1127,,,,,,,65.85659680382818,5203,,,,,509369b6-8180-3200-8e50-d2c2ee1368c8,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:00:08 UTC,0.02549099078127476,2023 Rock Crab Trap Survey (X023),57,,,1241.95,2023-07-18 10:48:21 UTC,,47,56.79693000000019,-65,47.08563000000043,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,749,No,Yes,andrewh,90,2023-07-18 10:58:20 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,396,,,,,,,,,0.0,,2023-07-17 14:06:24 UTC,,47,56.791489999999854,-65,47.12274000000034,1107,,,,,,,65.25386237078801,5228,,,,,bafa87fe-1027-3446-a6fa-ebed4942c05e,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:07:01 UTC,0.045631475937800745,2023 Rock Crab Trap Survey (X023),57,,,1248.17,2023-07-18 11:02:24 UTC,,47,58.03316000000002,-65,48.97274000000034,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,750,No,Yes,andrewh,90,2023-07-18 11:13:58 UTC,,,No,,,None,Fishing,,,,,,397,,,,,,,,,0.0,,2023-07-17 14:14:13 UTC,,47,58.03308000000009,-65,49.040770000000094,1084,,,,,,,65.48425468015782,5193,,,,,04676fb9-0fff-34cb-a5cf-ca96966da336,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:14:50 UTC,0.5161367999306525,2023 Rock Crab Trap Survey (X023),57,,,1251.28,2023-07-18 11:17:41 UTC,,47,56.70329999999958,-65,50.80075999999972,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,751,No,Yes,andrewh,90,2023-07-18 11:22:50 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,398,,,,,,,,,0.02,,2023-07-17 14:26:24 UTC,,47,56.36415999999978,-65,51.37975000000006,1108,,,,,,,65.59306250930933,5191,,,,,258b2003-23e0-3513-987e-5213e642ccdf,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:26:47 UTC,0.052802022048730024,2023 Rock Crab Trap Survey (X023),57,,,1256.73,2023-07-18 11:28:41 UTC,,47,55.45568000000009,-65,52.57886000000047,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,752,No,Yes,andrewh,90,2023-07-18 11:37:23 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,399,,,,,,,,,0.0,,2023-07-17 14:31:57 UTC,,47,55.47596,-65,52.651459999999496,1130,,,,,,,65.4367116235825,5216,,,,,b30971c4-0835-3156-b7fe-5141ebe0e1da,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:32:46 UTC,0.028070383596734874,2023 Rock Crab Trap Survey (X023),57,,,1261.72,2023-07-18 11:44:41 UTC,,47,55.391769999999575,-65,56.30076999999971,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,753,No,Yes,andrewh,90,2023-07-18 11:53:14 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,400,,,,,,,,,0.0,,2023-07-17 14:42:58 UTC,,47,55.38760999999989,-65,56.342120000000186,1133,,,,,2,,64.95935384741506,5227,,,,,ad5c3932-791c-339c-9035-fc0d1ebe0ea4,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:44:45 UTC,0.013559244625346004,2023 Rock Crab Trap Survey (X023),57,,,1263.33,2023-07-18 11:57:31 UTC,,47,56.62973000000008,-65,54.54152999999982,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,754,No,Yes,andrewh,90,2023-07-18 12:01:26 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,401,,,,,,,,,0.0,,2023-07-17 14:54:11 UTC,,47,56.632680000000015,-65,54.56125000000029,1111,,,,,,,65.92982594648316,5224,,,,,b20ac2a6-e7db-3618-a2c9-ba5acb35b931,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 14:55:30 UTC,0.020732888091665368,2023 Rock Crab Trap Survey (X023),57,,,1265.2,2023-07-18 12:07:24 UTC,,47,57.95818999999998,-65,52.709980000000115,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,755,No,Yes,andrewh,90,2023-07-18 12:15:42 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,402,,,,,,,,,0.0,,2023-07-17 15:02:12 UTC,,47,57.971239999999916,-65,52.73397000000016,1087,,,,,3,,65.36827705702763,5226,,,,,33d3de67-0a1b-3ded-9af2-091805802ff3,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:03:15 UTC,0.042685174026373764,2023 Rock Crab Trap Survey (X023),57,,,1268.5,2023-07-18 12:18:49 UTC,,47,59.094650000000065,-65,54.67198999999964,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,756,No,Yes,andrewh,90,2023-07-18 12:26:34 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,403,,,,,,,,,0.0,,2023-07-17 15:10:19 UTC,,47,59.135030000000064,-65,54.69231000000048,1069,,,,,,,65.46447961529155,5194,,,,,75030a68-06cd-3a7d-b8eb-2928d7ce13ee,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:11:41 UTC,0.013352370520691003,2023 Rock Crab Trap Survey (X023),57,,,1272.5,2023-07-18 12:30:07 UTC,,47,57.86444999999997,-65,56.453409999999955,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,757,No,Yes,andrewh,90,2023-07-18 12:35:21 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,404,,,,,,,,,0.0,,2023-07-17 15:17:37 UTC,,47,57.875309999999686,-65,56.46494999999947,1089,,,,,,,65.50785067233478,5199,,,,,2c941129-8689-33c8-9e0f-6da5fefc923d,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:18:01 UTC,0.02703240800938275,2023 Rock Crab Trap Survey (X023),57,,,1275.07,2023-07-18 12:40:15 UTC,,47,56.557059999999666,-65,58.24787000000021,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,758,No,Yes,andrewh,90,2023-07-18 12:47:53 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,405,,,,,,,,,0.0,,2023-07-17 15:25:11 UTC,,47,56.54691999999971,-65,58.2851999999999,1113,,,,,,,65.37312165655048,5225,,,,,69ed1df5-d6f4-3c04-93e1-83bf545474d5,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:25:55 UTC,0.02960573289450876,2023 Rock Crab Trap Survey (X023),57,,,1288.43,2023-07-18 13:03:56 UTC,,47,56.473170000000394,-66,1.9599600000001374,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,759,No,Yes,andrewh,90,2023-07-18 13:11:49 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,406,,,,,,,,,0.0,,2023-07-17 15:35:30 UTC,,47,56.47215999999995,-66,2.0040499999997943,1116,,,,,,,66.11066688500935,5214,,,,,6e152fe9-85b4-3a03-a5f8-83a21d618c82,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:36:13 UTC,0.0203564043803117,2023 Rock Crab Trap Survey (X023),57,,,1292.43,2023-07-18 13:16:01 UTC,,47,57.822530000000064,-66,0.18301000000016454,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,760,No,Yes,andrewh,90,2023-07-18 13:22:03 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,407,,,,,,,,,0.0,,2023-07-17 15:43:35 UTC,,47,57.805839999999925,-66,0.16570000000016685,1092,,,,,4,,65.23431513704426,5201,,,,,e9b13a59-ef61-33b6-9543-9a2d1801c700,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:44:28 UTC,0.03355159082121803,2023 Rock Crab Trap Survey (X023),57,,,1294.33,2023-07-18 13:25:42 UTC,,47,59.015780000000085,-65,58.39994000000006,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,761,No,Yes,andrewh,90,2023-07-18 13:29:40 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,408,,,,,,,,,0.0,,2023-07-17 15:51:22 UTC,,47,59.04927000000025,-65,58.40044000000053,1072,,,,,,,65.46471303392173,5215,,,,,ddbf023c-134a-3f65-9091-1fcfcc40f473,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 15:53:14 UTC,0.02389561008130248,2023 Rock Crab Trap Survey (X023),57,,,1298.47,2023-07-18 13:39:15 UTC,,47,58.9850000000001,-66,2.1173600000004322,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,762,No,Yes,andrewh,90,2023-07-18 13:43:40 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,409,,,,,,,,,0.0,,2023-07-17 16:00:47 UTC,,47,58.9633600000001,-66,2.1323499999998603,1074,,,,,,,65.6361311488803,5209,,,,,bb3750e4-c548-39aa-8db8-0994ce8dd22e,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:01:25 UTC,0.03392001308263212,2023 Rock Crab Trap Survey (X023),57,,,1302.03,2023-07-18 13:50:09 UTC,,47,57.72094999999972,-66,3.8756399999998394,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,763,No,Yes,andrewh,90,2023-07-18 13:57:18 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,410,,,,,,,,,0.0,,2023-07-17 16:08:07 UTC,,47,57.70694999999978,-66,3.921679999999469,1095,,,,,,,64.02256502773916,5204,,,,,128e2cfa-250d-346a-9914-93cfa4f2d7c1,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:08:59 UTC,0.03210125786790963,2023 Rock Crab Trap Survey (X023),57,,,1306.92,2023-07-18 14:02:23 UTC,,47,56.46308999999989,-66,5.724180000000342,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,764,No,Yes,andrewh,90,2023-07-18 14:08:39 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,411,,,,,,,,,0.0,,2023-07-17 16:15:28 UTC,,47,56.43773000000025,-66,5.69493999999977,1118,,,,,5,,65.69692896249461,5206,,,,,7dad4746-ca8a-3fef-b514-13b7e8073494,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:15:53 UTC,0.015546754860896767,2023 Rock Crab Trap Survey (X023),57,,,1311.4,2023-07-18 14:15:10 UTC,,47,57.6310500000002,-66,7.596749999999399,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,765,No,Yes,andrewh,90,2023-07-18 14:27:40 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,412,,,,,,,,,0.0,,2023-07-17 16:23:46 UTC,,47,57.61895999999979,-66,7.611280000000261,1097,,,,,,,65.40615332672643,5221,,,,,7b71ac1f-9301-3740-a874-e6bf37379520,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:25:01 UTC,0.028041096671685195,2023 Rock Crab Trap Survey (X023),57,,,1319.82,2023-07-18 14:31:38 UTC,,47,58.86247000000003,-66,5.822049999999581,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,766,No,Yes,andrewh,90,2023-07-18 14:38:36 UTC,,,No,,,None,Fishing,,,,only 1 bait bag,,413,,,,,,,,,0.0,,2023-07-17 16:31:49 UTC,,47,58.88510999999998,-66,5.84663999999951,1075,,,,,,,66.13722484909246,5218,,,,,4b1ab767-0792-364f-a53f-63610dfdd1a6,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:32:31 UTC,0.01683702550548248,2023 Rock Crab Trap Survey (X023),57,,,1323.05,2023-07-18 14:46:39 UTC,,48,1.38921999999972,-66,5.962119999999898,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,767,No,Yes,andrewh,90,2023-07-18 14:55:14 UTC,,,No,,,None,Fishing,,,,,,414,,,,,,,,,0.0,,2023-07-17 16:43:36 UTC,,48,1.3735799999999774,-66,5.9713199999998325,1031,,,,,6,,56.45339480329927,5229,,,,,e44f3ea8-d824-3d3f-b587-85d3114ee261,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:44:21 UTC,2.537766083361859,2023 Rock Crab Trap Survey (X023),57,,,1310.68,2023-07-18 14:58:32 UTC,,48,0.24236999999993714,-66,4.026780000000144,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,768,No,Yes,andrewh,90,2023-07-18 15:05:33 UTC,,,No,,,None,Fishing,,,,set was started late (~20 mins),,415,,,,,,,,,0.12,,2023-07-17 17:07:51 UTC,,48,0.33099999999976715,-66,0.24288999999989755,1052,,,,,,,56.45339480329927,5200,,,,,0907e365-c238-3afe-b95e-2e504c237dbc,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 16:53:02 UTC,0.04290658549486967,2023 Rock Crab Trap Survey (X023),57,,,1331.05,2023-07-18 15:10:45 UTC,,48,1.49544999999974,-66,2.2628599999996366,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,769,No,Yes,andrewh,90,2023-07-18 15:23:40 UTC,,,No,,,None,Fishing,,,,,,416,,,,,,,,,0.0,,2023-07-17 16:59:42 UTC,,48,1.4572599999999511,-66,2.233870000000267,1030,,,,,5207,,56.45339480329927,1030,,,,,e68a21b4-d07f-38cc-a53b-13f6c9403aef,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:00:23 UTC,0.03704007111169327,2023 Rock Crab Trap Survey (X023),57,,,1338.03,2023-07-18 15:25:30 UTC,,48,0.3191700000000613,-66,0.33488000000021806,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,770,No,Yes,andrewh,90,2023-07-18 15:37:08 UTC,,,No,,,None,Fishing,,,,,,417,,,,,,,,,0.0,,2023-07-17 17:07:28 UTC,,48,0.29659000000004504,-66,0.2911199999997431,1049,,,,,7,,56.45339480329927,5222,,,,,e744c338-dc04-3e4c-aac4-fa7f260fc523,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:09:30 UTC,0.024271013743499884,2023 Rock Crab Trap Survey (X023),57,,,1344.83,2023-07-18 15:40:09 UTC,,48,1.5202699999999216,-65,58.50823999999993,,,,No,,,771,No,Yes,andrewh,90,2023-07-18 15:46:18 UTC,,,No,,,None,Fishing,,,,,,418,,,,,,,,,0.0,,2023-07-17 17:15:19 UTC,,48,1.5439099999998387,-65,58.51616999999969,1029,,,,,,,56.45339480329927,5230,,,,,6762afa5-71f9-30ad-b37e-616764ad8c38,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:16:44 UTC,0.03184108425427574,2023 Rock Crab Trap Survey (X023),57,,,1354.32,2023-07-18 15:57:44 UTC,,48,0.3719900000001265,-65,56.59944000000008,,,,No,,,772,No,Yes,andrewh,90,2023-07-18 16:28:39 UTC,,,No,,,None,Fishing,,,,,,419,,,,,,,,,0.0,,2023-07-17 17:23:25 UTC,,48,0.3938900000003438,-65,56.56501000000038,1046,,,,,,,56.45339480329927,5210,,,,,26fa2105-34d9-3a3c-ac59-5f8d89c6a722,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:23:53 UTC,0.036980761846430385,2023 Rock Crab Trap Survey (X023),57,,,1365.32,2023-07-18 16:16:54 UTC,,48,1.6094800000001366,-65,54.83463999999997,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,773,No,Yes,andrewh,90,2023-07-18 16:23:01 UTC,,,No,,,None,Fishing,,,,,,420,,,,,,,,,0.0,,2023-07-17 17:31:35 UTC,,48,1.625329999999667,-65,54.78478999999982,1026,,,,,8,,56.45339480329927,5192,,,,,7f93e90a-54f6-3ba1-9121-81181c841351,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:33:59 UTC,0.039359467038108165,2023 Rock Crab Trap Survey (X023),57,,,1369.03,2023-07-18 16:28:32 UTC,,48,0.43461999999999534,-65,52.900900000000064,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,774,No,Yes,andrewh,90,2023-07-18 16:35:30 UTC,,,No,,,None,Fishing,,,,,,421,,,,,,,,,0.0,,2023-07-17 17:39:30 UTC,,48,0.4542500000000776,-65,52.850029999999485,1043,,,,,,,56.45339480329927,5195,,,,,147c09e5-052c-3556-961d-1cbc4b8b4c94,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:40:04 UTC,0.030862613707179375,2023 Rock Crab Trap Survey (X023),57,,,1372.37,2023-07-18 16:39:33 UTC,,47,59.18743000000007,-65,51.00171999999972,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,775,No,Yes,andrewh,90,2023-07-18 16:50:37 UTC,,,No,,,None,Fishing,,,,,,422,,,,,,,,,0.0,,2023-07-17 17:47:11 UTC,,47,59.20113999999982,-65,50.96049999999959,1066,,,,,,,64.15152912734294,5212,,,,,6fed7db1-1612-3190-a61a-f0ede7178c54,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:48:15 UTC,0.036355740650523174,2023 Rock Crab Trap Survey (X023),57,,,1378.95,2023-07-18 16:53:33 UTC,,48,0.5643500000000737,-65,49.289530000000376,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,776,No,Yes,andrewh,90,2023-07-18 17:01:35 UTC,,,No,,,None,Fishing,,,,,,423,,,,,,,,,0.0,,2023-07-17 17:54:36 UTC,,48,0.5757900000001731,-65,49.23804999999993,1038,,,,,9,,65.43587578894265,5196,,,,,73c21115-6b68-3d80-9120-7a36a6024578,,,,,,,,
,,,,,,,,,,andrewh,90,2023-07-17 17:55:15 UTC,0.030957696935612983,2023 Rock Crab Trap Survey (X023),57,,,1383.7,2023-07-18 17:05:38 UTC,,47,59.29840000000016,-65,47.26920999999954,,,,No,22 - Scientific rock crab conical traps (25 mm mesh knot to knot),4,777,No,Yes,andrewh,90,2023-07-18 17:11:26 UTC,,,No,,,None,Fishing,,,,,,424,,,,,,,,,0.0,,2023-07-17 18:01:56 UTC,,47,59.278369999999995,-65,47.23405000000009,1064,,,,,,,64.92442568643817,5198,,,,,95104103-2ef2-3381-ba55-0e835021f406,,,,,,,,
